city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,➤ One BDR on Republic Square ★ Buzand Str. #17,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,3.0,1.0,1.0,1.0,4.91,52.0,4.6,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,❤ of Opera ✔ Netflix ✔ Balcony ✔ Self Check-In,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,4.0,1.0,2.0,3.0,5.0,56.0,4.7,4.8,5.0,5.0,5.0,4.8
Yerevan,Armenia,✨ 2-BDR apt. near ✔️ Northern Avenue (New Building),2016.0,100.0,Identity verified,222.0,Super host,Entire rental unit,6.0,2.0,2.0,4.0,4.82,85.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Apartment in center North Avenue,2016.0,100.0,Identity verified,1.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.94,35.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,1 BDR on Buzand 17 with Balcony,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,58.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Yerevan4you Republic Square,2018.0,100.0,Identity verified,193.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,45.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Nice apt at Republic Square. New building!,2015.0,100.0,Identity verified,304.0,Super host,Entire rental unit,4.0,1.0,1.0,3.0,4.86,150.0,4.8,4.9,4.9,5.0,4.9,4.9
Yerevan,Armenia,"""HEART OF YEREVAN"" APARTMENT OF REPUBLIC SQUERE",2016.0,100.0,Identity verified,1.0,Super host,Entire serviced apartment,3.0,1.0,1.0,1.0,4.94,35.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,➤ 2 BDR with City View ✦ on Sayat-Nova Ave. #40,2020.0,96.0,Identity verified,43.0,Super host,Entire rental unit  Inn,5.0,1.5,2.0,3.0,0.0,62.0,,,,,,
Vagharshapat,Armenia,Art home,2019.0,89.0,Identity verified,7.0,regular host,Entire rental unit,2.0,1.0,1.0,2.0,4.86,14.0,4.6,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,❃ Studio Lily ✔ Self Checkin ✔ Garden ✔ BBQ,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,2.0,1.0,0.0,2.0,5.0,25.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,NEW Cozy and Modern Studio in the City Center,2017.0,95.0,Identity verified,333.0,Super host,Entire rental unit,2.0,1.0,0.0,1.0,4.94,33.0,4.9,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Home4you The Center,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,1.0,0.0,35.0,,,,,,
Yerevan,Armenia,1 Bedroom Apt Near Cascade Complex by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,5.0,43.0,4.8,5.0,5.0,5.0,4.8,4.8
Yerevan,Armenia,1 BDR. apartment with balcony on Amiryan str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,60.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 BDR. apartment with balcony on Amiryan str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,60.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 Bedroom Apt Near Cascade Complex by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,5.0,43.0,4.8,5.0,5.0,5.0,4.8,4.8
Yerevan,Armenia,➤ Charming View ➢ 19-th floor ★ on Republic Square,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,6.0,2.0,2.0,3.0,4.55,120.0,4.6,4.7,4.8,5.0,5.0,4.5
Yerevan,Armenia,1 BDR with french balcony on Koghbatsi 16,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,74.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,❤ of Republic Sq✔Balcony✔Self CheckIn✔Full Kitchen,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,2.0,1.0,1.0,2.0,5.0,52.0,5.0,4.9,5.0,4.8,5.0,4.8
Yerevan,Armenia,✦ Modern apartment ✦ City Center ✔ MyStreet,2016.0,100.0,Identity verified,222.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,60.0,5.0,5.0,5.0,4.8,5.0,4.8
Yerevan,Armenia,Beautiful apartments of the Republic Square,2016.0,100.0,Identity verified,1.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.93,36.0,4.9,4.9,5.0,5.0,4.9,4.9
Yerevan,Armenia,Stylish 1 BDR. apartment on Buzand 17 str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.8,57.0,5.0,4.8,4.9,5.0,5.0,4.6
Yerevan,Armenia,Yerevan4you Downtown,2018.0,100.0,Identity verified,193.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,42.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Fancy Loft with Terrace at RIS Dalma Collection,2014.0,100.0,Identity verified,536.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,100.0,5.0,5.0,4.9,4.9,5.0,4.8
Yerevan,Armenia,2 BDR on Nalbandyan 17-7/1,2020.0,96.0,Identity verified,43.0,Super host,Entire rental unit  Inn,4.0,1.0,2.0,3.0,0.0,50.0,,,,,,
Yerevan,Armenia,❃Tulip ✔1BR ✔ Self Checkin ✔ Garden ✔ BBQ ✔Netflix,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,38.0,5.0,5.0,5.0,4.7,5.0,4.9
Yerevan,Armenia,Home4you The Luxe,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,1.0,0.0,35.0,,,,,,
Yerevan,Armenia,"Просторная,светлая квартира с 2-я спальнями, центр",2013.0,,Identity verified,105.0,Super host,Entire rental unit  & Lilit,4.0,1.5,2.0,4.0,4.92,50.0,4.9,5.0,5.0,5.0,5.0,4.9
Vagharshapat,Armenia,Art home,2019.0,89.0,Identity verified,7.0,regular host,Entire rental unit,2.0,1.0,1.0,2.0,4.86,14.0,4.6,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Studio apartment on Aram 82/84,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,3.0,1.0,0.0,1.0,5.0,45.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,☆ Exclusive Design ❤ of Cascade ✔ Self Check-In,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,4.0,1.0,2.0,2.0,5.0,80.0,4.8,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,➤ Modern One BDR ★ by Dalma Mall,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,3.0,1.0,1.0,1.0,5.0,52.0,4.9,4.9,4.8,4.9,4.8,4.8
Yerevan,Armenia,1 BDR. apt. with balcony on Aram 48 street,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,56.0,4.9,4.9,5.0,5.0,5.0,4.7
Yerevan,Armenia,Apartment in city center with a small balcony,2015.0,100.0,Identity verified,250.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,4.89,40.0,5.0,4.8,4.9,5.0,4.8,4.9
Yerevan,Armenia,Cozy apartment for authentic Yerevan experience,2019.0,100.0,Identity verified,3.0,regular host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,32.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,2-BDR with Aragats View at RIS Dalma Collection,2014.0,100.0,Identity verified,536.0,Super host,Entire serviced apartment,6.0,1.0,2.0,3.0,5.0,93.0,5.0,4.9,5.0,4.7,5.0,4.9
Yerevan,Armenia,1 BDR apartment on Northern Avenue 2 street,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,2.0,1.5,1.0,1.0,5.0,67.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Charming apt. with 2 bedrooms near Boulevard park,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,74.0,5.0,4.8,5.0,5.0,4.5,5.0
Yerevan,Armenia,Perfect Studio Apartment in the City Center Heart,2019.0,100.0,Identity verified,180.0,Super host,Entire rental unit,2.0,1.0,0.0,0.0,5.0,64.0,5.0,5.0,5.0,5.0,4.9,4.9
Yerevan,Armenia,New apartment in the center of Yerevan,2017.0,100.0,Identity not verified,12.0,regular host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,24.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Perfect 1BDR Apartment in the City Center Heart,2019.0,100.0,Identity verified,180.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,5.0,58.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Квартира-студия на Каскаде,2017.0,100.0,Identity not verified,65.0,regular host,Entire rental unit,2.0,1.0,0.0,1.0,4.94,37.0,4.9,5.0,5.0,5.0,4.9,4.9
Yerevan,Armenia,Yerevan Residence,2015.0,,Identity not verified,15.0,regular host,Entire rental unit,4.0,1.5,2.0,3.0,4.93,33.0,4.7,4.8,4.9,4.9,4.9,5.0
Yerevan,Armenia,Modern Vintage Stay Apartment,2019.0,100.0,Identity verified,180.0,Super host,Entire rental unit,3.0,1.0,1.0,2.0,4.89,52.0,4.9,4.9,5.0,5.0,5.0,4.7
Yerevan,Armenia,Grey apartment with 2 BDR on downtown Yerevan,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,5.0,2.0,2.0,2.0,4.41,86.0,4.8,4.5,5.0,4.8,4.8,4.5
Aragatsotn,Armenia,Домик влюбленного гномика!,2015.0,50.0,Identity not verified,26.0,regular host,Hut,2.0,0.0,1.0,2.0,0.0,21.0,,,,,,
