city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,КВАРТИРА В ЭЛИТНОМ ДОМЕ. ELITE APARTMENT,2018.0,100.0,Identity verified,97.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.99,26.0,4.9,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Yerevan4you Downtown,2018.0,100.0,Identity verified,193.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,42.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Modern Cozy Yerevan City Center Apartment Armenia,2017.0,,Identity verified,405.0,Super host,Entire rental unit  And Mark,3.0,1.0,0.0,3.0,4.87,29.0,4.9,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Comfortable Studio near Republic Square,2019.0,100.0,Identity verified,180.0,Super host,Entire rental unit,3.0,1.0,0.0,1.0,4.87,46.0,4.9,5.0,4.9,5.0,5.0,4.9
Yerevan,Armenia,Perfect 1BDR Apartment in the City Center Heart,2019.0,100.0,Identity verified,180.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,5.0,58.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Modern studio on Buzand 17 street,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.0,0.0,1.0,4.94,54.0,4.8,5.0,4.9,5.0,5.0,4.8
Yerevan,Armenia,1 BDR apt. on Mashtots 40A -7 str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,4.0,1.0,1.0,1.0,5.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,LUXURIOUS STONE APARTMENT IN REPUBLIC SQUARE,2016.0,100.0,Identity verified,1.0,Super host,Entire serviced apartment,6.0,1.0,2.0,2.0,4.98,52.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Heart of Yerevan!!!!!!! (Studio apartment #10/1),2015.0,100.0,Identity verified,428.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.92,45.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,♫ Blue Poppy ♫ 1 BR ✔ Self Checkin ✔ Garden ✔ BBQ,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.97,38.0,4.9,5.0,4.9,4.8,5.0,4.8
Yerevan,Armenia,1 BDR apt. on Mashtots 40A -7 str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,4.0,1.0,1.0,1.0,5.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,➤ One BDR with balcony ★ on Republic Sq.,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,4.0,1.0,1.0,1.0,4.95,51.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Studio Apartment on Buzand 17,2020.0,98.0,Identity verified,174.0,Super host,Entire rental unit,2.0,1.0,0.0,1.0,4.95,48.0,5.0,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,1 BDR. apartment with balcony on Amiryan str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,63.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 BDR apartment on Northern Avenue 2 street,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,2.0,1.5,1.0,1.0,5.0,66.0,5.0,5.0,5.0,5.0,5.0,5.0
