city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yeghegnadzor,Armenia,B&B Ruzan the warm welcome,2013.0,,Identity verified,11.0,regular host,Room in bed and breakfast,8.0,2.5,5.0,12.0,4.67,17.0,5.0,4.9,5.0,4.7,4.9,4.4
Vayk,Armenia,Hotel Leader Complex:Standard Triple Room,2019.0,100.0,Identity not verified,4.0,regular host,Room in hotel,3.0,1.0,1.0,3.0,0.0,32.0,,,,,,
Vayk,Armenia,Hotel Lider Complex :Single Room,2019.0,100.0,Identity not verified,4.0,regular host,Room in hotel,1.0,1.0,1.0,1.0,0.0,19.0,,,,,,
Vayk,Armenia,Hotel Lider Complex:Suite Room,2019.0,100.0,Identity not verified,4.0,regular host,Room in hotel,2.0,1.0,1.0,2.0,0.0,43.0,,,,,,
Yeghegnadzor,Armenia,Margaryan's Guest House/Twin Room,2021.0,100.0,Identity verified,1.0,regular host,Private room in bed and breakfast,2.0,1.0,1.0,2.0,0.0,14.0,,,,,,
Yeghegnadzor,Armenia,Margaryan's Guest House/Twin Room,2021.0,100.0,Identity verified,1.0,regular host,Private room in bed and breakfast,2.0,1.5,1.0,1.0,0.0,14.0,,,,,,
Yeghegnadzor,Armenia,BOOK 3 nights and get a SURPRISE!!!,2019.0,,Identity verified,5.0,regular host,Private room in residential home,5.0,1.0,2.0,4.0,0.0,12.0,,,,,,
Yeghegnadzor,Armenia,Shushan's B&B,2017.0,,Identity not verified,4.0,regular host,Private room,4.0,1.0,3.0,4.0,0.0,17.0,,,,,,
Yeghegnadzor,Armenia,"""Double/Tween Room"" Green Stone BH",2016.0,100.0,Identity not verified,2.0,regular host,Private room in bed and breakfast,2.0,1.0,1.0,2.0,0.0,65.0,,,,,,
Yeghegnadzor,Armenia,Vera,2017.0,100.0,Identity not verified,4.0,regular host,Private room in residential home,1.0,2.0,3.0,6.0,0.0,18.0,,,,,,
Yeghegnadzor,Armenia,"""Double Room"" Green Stone BH",2016.0,100.0,Identity not verified,2.0,regular host,Private room in bed and breakfast,2.0,1.0,1.0,1.0,0.0,65.0,,,,,,
Areni,Armenia,Areni Wine Garden Арени вайн гарден,2019.0,,Identity not verified,4.0,regular host,Private room in bed and breakfast,2.0,1.0,1.0,2.0,0.0,24.0,,,,,,
Yeghegnadzor,Armenia,"OldBridge B&B,The Ground Floor Room",2015.0,,Identity not verified,3.0,regular host,Private room in residential home,2.0,0.5,1.0,2.0,0.0,27.0,,,,,,
Gomk,Armenia,Quadruple room |food included |Private Bathroom,2019.0,,Identity verified,2.0,regular host,Private room in cottage,4.0,1.0,1.0,4.0,0.0,42.0,,,,,,
