city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,Stylish Apartments of Republic Squere(City Center),2016.0,100.0,Identity verified,1.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.95,35.0,5.0,5.0,5.0,5.0,4.9,4.8
Yerevan,Armenia,Beautiful apartments of the Republic Square,2016.0,100.0,Identity verified,1.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.93,36.0,4.9,4.9,5.0,5.0,4.9,4.9
Yerevan,Armenia,NEW Apartment in the City Center (KTUR apartments),2016.0,100.0,Identity verified,186.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.94,55.0,5.0,5.0,5.0,5.0,4.9,4.9
Yerevan,Armenia,"""HEART OF YEREVAN"" APARTMENT OF REPUBLIC SQUERE",2016.0,100.0,Identity verified,1.0,Super host,Entire serviced apartment,3.0,1.0,1.0,1.0,4.94,35.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Studio apartment on Aram 82/84,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,3.0,1.0,0.0,1.0,5.0,45.0,5.0,5.0,5.0,5.0,5.0,5.0
Vagharshapat,Armenia,Art home,2019.0,89.0,Identity verified,7.0,regular host,Entire rental unit,2.0,1.0,1.0,2.0,4.86,14.0,4.6,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Light and bright Contemporary Studio ✧✦,2014.0,100.0,Identity verified,130.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.93,33.0,5.0,4.9,5.0,4.5,5.0,5.0
Yerevan,Armenia,Amiryan Cozy Apartment,2019.0,100.0,Identity verified,27.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,38.0,4.9,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,"🌟 New Luxury apartment ✔️ City Center, MyStreet",2016.0,100.0,Identity verified,222.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,62.0,5.0,4.3,5.0,4.3,5.0,4.7
Yerevan,Armenia,Heart of Yerevan!!!!!!! (Studio apartment #10),2015.0,100.0,Identity verified,428.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.95,31.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 BDR apt. on Mashtots 40A -7 str.,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,4.0,1.0,1.0,1.0,5.0,47.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,1 bedroom apt. on Mashtots 5 avenue,2020.0,94.0,Identity verified,221.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,50.0,5.0,5.0,5.0,5.0,4.7,5.0
Yerevan,Armenia,"""HEART OF YEREVAN"" APARTMENT OF REPUBLIC SQUERE",2016.0,100.0,Identity verified,1.0,Super host,Entire serviced apartment,3.0,1.0,1.0,1.0,4.94,35.0,4.9,5.0,5.0,5.0,5.0,4.9
